id,submission_date,occpatn_shopkeeper_pre_covid,occpatn_tour_guide_pre_covid,occpatn_trekking_guide_pre_covid,occpatn_rafting_guide_pre_covid,occpatn_mountain_guide_pre_covid,occpatn_driver_pre_covid,occpatn_travel_agent_pre_covid,occpatn_flight_attendent_pre_covid,occpatn_pilot_pre_covid,occpatn_cook_pre_covid,occpatn_hotel_manager_pre_covid,occpatn_hotel_staff_pre_covid,occpatn_waiter_pre_covid,occpatn_bartender_pre_covid,occpatn_porter_pre_covid,other_occpatn_pre_covid,had_frml_employment_contract_pre_covid,had_pan_pre_covid,wrk_type_seasonal_pre_covid,wrk_type_daily_wages_pre_covid,wrk_type_monthly_salary_pre_covid,other_wrk_type_pre_covid,sesonal_work_period,gender_individual,age_individual,education_level_individual,years_of_experience_individual,permanent_district_individual,temporary_district_individual,prsnt_job_status,had_to_change_job_in_trsm,job_in_trsm_changed_to_shopkeeper,job_in_trsm_changed_to_tour_guide,job_in_trsm_changed_to_trekking_guide,job_in_trsm_changed_to_rafting_guide,job_in_trsm_changed_to_mountain_guide,job_in_trsm_changed_to_driver,job_in_trsm_changed_to_travel_agent,job_in_trsm_changed_to_flight_attendent,job_in_trsm_changed_to_pilot,job_in_trsm_changed_to_cook,job_in_trsm_changed_to_hotel_manager,job_in_trsm_changed_to_hotel_staff,job_in_trsm_changed_to_waiter,job_in_trsm_changed_to_bartender,job_in_trsm_changed_to_porter,job_in_trsm_changed_to_other,had_to_change_employer_in_trsm,has_frml_employment_contract_current_trsm_job,have_to_pay_tax_current_trsm_job,add_work_on_agriculture_animal_husbandry,add_work_on_daily_wages,add_work_on_business_occupation,add_work_on_job_estate,add_work_on_professional_work,add_work_on_other_sector,also_had_to_change_add_trsm_job,add_trsm_job_changed_to_shopkeeper,add_trsm_job_changed_to_tour_guide,add_trsm_job_changed_to_trekking_gude,add_trsm_job_changed_to_rafting_guide,add_trsm_job_changed_to_mountain_guide,add_trsm_job_changed_to_driver,add_trsm_job_changed_to_travel_agent,add_trsm_job_changed_to_flight_attendant,add_trsm_job_changed_to_pilot,add_trsm_job_changed_to_cook,add_trsm_job_changed_to_hotel_manager,add_trsm_job_changed_to_hotel_staff,add_trsm_job_changed_to_waiter,add_trsm_job_changed_to_bartender,add_trsm_job_changed_to_porter,add_trsm_job_changed_to_other,had_to_change_employer_add_trsm_job,has_frml_employment_contract_current_add_trsm_job,have_to_pay_tax_current_add_trsm_job,left_trsm_havent_got_new_job,left_trsm_working_on_agriculture_animal_husbandry,left_trsm_working_on_daily_wages,left_trsm_working_on_busniess_occupation,left_trsm_working_on_job_estate,left_trsm_working_on_professional_job,left_trsm_working_on_other_sector,self_had_to_migrate_to_different_location,duration_self_temporary_migration,self_migrated_to_district,family_had_to_migrate_to_different_location,family_migrated_to_district,covid_infectn_self,covid_infectn_self_time,covid_infectn_family,lost_job_due_covid,lost_employment_due_covid,took_low_esteem_job_due_covid,worked_on_reduced_salary_due_covid,worrked_on_rotational_employment_due_covid,could_not_renew_licence_permit_due_covid,suffered_other_impact_due_covid,did_not_suffer_impact_due_covid,full_salary_last_date,took_loan_financial_instutions_due_covid,took_loan_friends_family_due_covid,stopped_family_education_due_covid,stopped_family_health_services_due_covid,sold_personal_assets_due_covid,sold_professional_assets_due_covid,sold_land_property_due_covid,suffered_other_econ_impact_due_covid,did_not_suffer_econ_impact_due_covid,self_incm_chng_2020_v_2019,thought_hard_about_covid_effects,felt_alert_frightened_due_covid_effects,felt_isolated_from_people_environment,had_bad_dreams_about_covid_effects,blamed_self_others_for_hardships_due_covid,felt_increased_social_pressure_due_covid,felt_animosity_within_family_due_covid,took_mental_health_counselling_due_covid,trsm_major_work_district
172316529,2021-04-19,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4 to 6 months,Male,21 - 40 years,Can read and/or write,11 to 15 years,Sankhuwasabha,Kathmandu,"No, currently unemployed but looking for work",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes, switched to a different neighbourhood ",,,"Yes, they are living in the same village / city but in a different neighborhood",,0,,0,1,0,1,0,0,0,0,0,Before COVID-19 lockdown (Before March 2020),0,1,1,1,0,0,0,0,0,Total income was almost zero,1,0,1,0,1,0,0,0,"Bhaktapur, Chitawan, Dolpa, Kaski, Kathmandu, Lalitpur, Manang, Mugu, Mustang, Myagdi, Rasuwa, Sankhuwasabha, Sindhupalchok, Solukhumbu, Taplejung"
172317619,2021-04-19,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,4 to 6 months,Male,41 - 60 years,Can read and/or write,15 years or more,Sankhuwasabha,Kathmandu,"No, currently unemployed but looking for work",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes, switched to a different neighbourhood ",,,"Yes, they are living in the same village / city but in a different neighborhood",,0,,0,1,0,1,0,0,0,0,0,Before COVID-19 lockdown (Before March 2020),0,1,1,1,0,0,0,0,0,Total income was almost zero,1,0,0,0,1,1,0,0,"Bhaktapur, Dolakha, Kaski, Kathmandu, Manang, Mugu, Mustang, Myagdi, Rasuwa, Sankhuwasabha, Sindhupalchok, Solukhumbu, Taplejung"
172385283,2021-04-19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,,Male,21 - 40 years,10+2 or equivalent,3 to 5 years,Achham,Kathmandu,"Yes, I am working in tourism sector only",0,,,,,,,,,,,,,,,,,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No, i am living in the same place",,,"No, they are still living in the same place",,0,,0,0,0,0,1,1,0,0,0,After December 2021,1,1,0,0,1,0,0,0,0,Total income decreased by 25%,0,0,0,0,0,0,0,0,Kathmandu
172433101,2021-04-19,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4 to 6 months,Female,21 - 40 years,No education (illiterate),11 to 15 years,Kathmandu,Dolakha,"No, currently unemployed but looking for work",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes, but I've moved back since",More than 6 months,,"No, they are still living in the same place",,0,,0,1,0,0,1,0,0,0,0,Before COVID-19 lockdown (Before March 2020),0,1,1,0,1,0,0,0,0,Total income was almost zero,1,0,1,1,1,1,1,0,Kathmandu
172444155,2021-04-19,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1 to 3 months,Male,21 - 40 years,10+2 or equivalent,6 to 10 years,Dolakha,Dolakha,"Yes, I am working in tourism sector only",1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes, but I've moved back since",More than 6 months,,"No, they are still living in the same place",,0,,0,1,0,0,0,0,1,0,0,Before COVID-19 lockdown (Before March 2020),0,1,0,0,0,1,0,0,0,Total income was almost zero,0,0,0,0,0,0,0,0,"Dolakha, Gorkha, Kaski, Mustang, Rasuwa, Solukhumbu"
172508612,2021-04-20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,,Male,21 - 40 years,10+2 or equivalent,0 to 2 years,Sarlahi,Bhaktapur,"No, I have left all tourism-related work",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"Yes, swiched to a new village/city",,Bhaktapur,"Yes, they are living in another village / city",Bhaktapur,0,,0,1,0,0,1,1,0,0,0,After December 2021,0,1,1,0,0,0,0,1,0,Total income decreased by 75%,1,0,0,0,0,1,1,0,"Bhaktapur, Kathmandu, Mahottari, Rautahat, Sarlahi"
172517345,2021-04-20,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,,Male,Less than 20 years,10+2 or equivalent,0 to 2 years,Dang,Kathmandu,"Yes, I am working in tourism sector only",0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No, i am living in the same place",,,"No, they are still living in the same place",,0,,0,0,0,0,0,0,0,0,1,Before COVID-19 lockdown (Before March 2020),0,0,0,0,0,0,0,0,1,Total income decreased by 50%,1,0,1,1,1,1,0,0,Kathmandu
172526531,2021-04-20,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4 to 6 months,Male,21 - 40 years,10+2 or equivalent,11 to 15 years,Sankhuwasabha,Kathmandu,"No, currently unemployed but looking for work",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No, i am living in the same place",,,"No, they are still living in the same place",,0,,0,1,0,0,0,0,0,0,0,Before COVID-19 lockdown (Before March 2020),0,1,0,0,0,0,0,0,0,Total income was almost zero,0,0,0,0,0,0,0,0,"Dhading, Dolpa, Jumla, Kathmandu, Manang, Mugu, Mustang, Myagdi, Nuwakot, Ramechhap, Rasuwa, Rolpa, Rukum East, Rukum West, Sankhuwasabha, Sindhuli, Sindhupalchok, Solukhumbu, Syangja, Tanahu, Taplejung, Terhathum"
172753231,2021-04-21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4 to 6 months,Male,21 - 40 years,10+2 or equivalent,11 to 15 years,Solukhumbu,Kathmandu,"No, currently unemployed but looking for work",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes, switched to a different neighbourhood ",,,"Yes, they are living in the same village / city but in a different neighborhood",,0,,0,1,0,1,0,0,0,1,0,Before COVID-19 lockdown (Before March 2020),0,1,1,1,0,0,0,0,0,Total income was almost zero,1,1,0,1,1,1,1,0,"Dolpa, Gorkha, Kaski, Kathmandu, Lamjung, Manang, Mugu, Mustang, Myagdi, Rasuwa, Solukhumbu, Taplejung"
172788466,2021-04-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,,Male,21 - 40 years,Can read and/or write,3 to 5 years,Dhading,Kathmandu,"Yes, I am working in tourism sector only",0,,,,,,,,,,,,,,,,,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No, i am living in the same place",,,"No, they are still living in the same place",,0,,0,0,0,1,1,0,0,0,0,After December 2021,0,1,0,0,1,0,0,0,0,Total income decreased by 50%,1,0,1,0,0,1,0,0,Kathmandu
173083509,2021-04-22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4 to 6 months,Male,41 - 60 years,Can read and/or write,15 years or more,Khotang,Kathmandu,"No, currently unemployed but looking for work",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes, but I've moved back since",More than 6 months,,"Yes, they are living in the same village / city but in a different neighborhood",,0,,0,1,1,1,0,0,0,1,0,Before COVID-19 lockdown (Before March 2020),0,1,1,1,1,1,0,1,0,Total income was almost zero,1,1,1,1,0,1,1,0,"Bhaktapur, Chitawan, Gorkha, Kapilbastu, Kaski, Kathmandu, Lalitpur, Lamjung, Manang, Mustang, Myagdi, Rasuwa, Solukhumbu"
173146978,2021-04-22,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,,Male,21 - 40 years,SLC or equivalent,11 to 15 years,Dolakha,Kathmandu,"No, currently unemployed but looking for work",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes, swiched to a new village/city",,Dolakha,"Yes, they are living in the same village / city but in a different neighborhood",,0,,0,0,0,0,1,1,0,1,0,Before COVID-19 lockdown (Before March 2020),1,1,0,0,0,0,0,0,0,Total income decreased by 75%,1,1,1,1,1,1,1,0,Kathmandu
173224204,2021-04-23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4 to 6 months,Male,21 - 40 years,10+2 or equivalent,11 to 15 years,Rasuwa,Kathmandu,"No, currently unemployed but looking for work",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes, but I've moved back since",More than 6 months,,"No, they are still living in the same place",,0,,0,1,0,0,0,0,0,0,0,Between October and December 2020,0,1,0,0,0,0,0,0,0,Total income was almost zero,1,0,0,0,0,0,0,0,"Lamjung, Manang, Mustang, Rasuwa"
174606584,2021-04-29,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,,Male,21 - 40 years,Bachelor's degree or equivalent,6 to 10 years,Kathmandu,Kathmandu,"Yes, I am working in tourism sector only",0,,,,,,,,,,,,,,,,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No, i am living in the same place",,,"No, they are still living in the same place",,0,,0,1,0,0,1,0,0,0,0,After December 2021,0,0,0,0,0,0,0,0,1,Total income was almost zero,1,0,0,0,0,1,0,0,"Kaski, Kathmandu"
173751553,2021-04-26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,,Female,21 - 40 years,Master's degree or higher,6 to 10 years,Gorkha,Kathmandu,"Yes, I am working in tourism sector and also in a non-tourim sector",,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,,,,,,,,"No, i am living in the same place",,,"No, they are still living in the same place",,0,,0,0,1,0,0,0,0,1,0,Before COVID-19 lockdown (Before March 2020),1,1,0,0,1,0,1,0,0,Total income was almost zero,1,0,1,0,0,1,0,0,Gorkha
173755563,2021-04-26,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,4 to 6 months,Male,21 - 40 years,Master's degree or higher,15 years or more,Gorkha,Kathmandu,"No, currently unemployed but looking for work",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No, i am living in the same place",,,"No, they are still living in the same place",,0,,0,1,1,0,0,0,0,0,0,Before COVID-19 lockdown (Before March 2020),1,1,0,0,0,0,0,0,0,Total income was almost zero,0,0,0,0,0,0,0,0,Kathmandu
173756200,2021-04-26,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,7 to 9 months,Male,21 - 40 years,Bachelor's degree or equivalent,6 to 10 years,Gorkha,Kathmandu,"No, currently unemployed but looking for work",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No, i am living in the same place",,,"No, they are still living in the same place",,0,,0,1,0,0,0,0,0,0,0,Before COVID-19 lockdown (Before March 2020),0,1,0,0,0,0,0,0,0,Total income was almost zero,1,1,0,1,0,1,0,0,"Bhaktapur, Chitawan, Dhading, Gorkha, Kaski, Kathmandu, Kavrepalanchok, Khotang, Lalitpur, Lamjung, Makwanpur, Manang, Mustang, Myagdi, Nuwakot, Okhaldhunga, Palpa, Parbat, Ramechhap, Rasuwa, Rolpa, Rukum East, Rukum West, Solukhumbu, Syangja, Tanahu"
173760062,2021-04-26,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,Male,21 - 40 years,Master's degree or higher,11 to 15 years,Dhading,Kathmandu,"No, currently unemployed but looking for work",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No, i am living in the same place",,,"No, they are still living in the same place",,0,,0,1,0,0,0,0,0,0,0,After December 2021,0,0,0,0,0,1,0,0,0,Total income was almost zero,1,0,1,0,0,1,1,0,Kathmandu
173760416,2021-04-26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,10 to 11 months,Male,21 - 40 years,Master's degree or higher,6 to 10 years,Sindhupalchok,Kathmandu,"No, currently unemployed but looking for work",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No, i am living in the same place",,,"Yes, they are living in another village / city",Sindhupalchok,0,,0,1,0,0,0,0,0,0,0,Before COVID-19 lockdown (Before March 2020),0,0,0,0,0,0,0,1,0,Total income was almost zero,1,0,1,1,0,1,0,0,"Bhaktapur, Chitawan, Gorkha, Kapilbastu, Kaski, Kathmandu, Kavrepalanchok, Lalitpur, Rupandehi, Sindhupalchok"
173761552,2021-04-26,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,10 to 11 months,Male,21 - 40 years,Bachelor's degree or equivalent,6 to 10 years,Gorkha,Kathmandu,"No, currently unemployed but looking for work",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes, switched to a different neighbourhood ",,,"Yes, they are living in the same village / city but in a different neighborhood",,0,,0,1,0,0,0,0,0,0,0,Before COVID-19 lockdown (Before March 2020),0,1,0,0,0,0,0,0,0,Total income was almost zero,1,0,1,0,0,1,0,0,Gorkha
173771322,2021-04-26,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,4 to 6 months,Male,21 - 40 years,Bachelor's degree or equivalent,6 to 10 years,Dhading,Kathmandu,"No, currently unemployed but looking for work",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes, but I've moved back since",More than 6 months,,"Yes, they are living in another village / city",Dhading,0,,0,1,0,0,0,0,0,0,0,Before COVID-19 lockdown (Before March 2020),0,1,0,0,0,0,0,0,0,Total income was almost zero,1,0,1,0,0,0,0,0,"Bhaktapur, Chitawan, Dhading, Dolakha, Gorkha, Kaski, Kathmandu, Kavrepalanchok, Lalitpur, Lamjung, Manang, Mustang, Myagdi, Nawalpur, Parasi, Nuwakot, Rasuwa, Sindhupalchok, Solukhumbu"
173773266,2021-04-26,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4 to 6 months,Male,21 - 40 years,10+2 or equivalent,11 to 15 years,Dhading,Kathmandu,"No, currently unemployed but looking for work",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes, but I've moved back since",2 to 6 months,,"No, they are still living in the same place",,0,,1,1,0,0,0,0,0,0,0,Before COVID-19 lockdown (Before March 2020),0,1,1,1,0,0,0,0,0,Total income was almost zero,1,0,0,1,0,0,0,0,"Baglung, Chitawan, Dhading, Dolakha, Gorkha, Kaski, Kathmandu, Kavrepalanchok, Lalitpur, Lamjung, Manang, Mustang, Myagdi, Nuwakot, Rasuwa, Solukhumbu"
173774691,2021-04-26,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,,Male,21 - 40 years,Master's degree or higher,0 to 2 years,Baitadi,Kathmandu,"Yes, I am working in tourism sector only",1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No, i am living in the same place",,,"No, they are still living in the same place",,0,,0,0,0,0,1,0,0,0,0,Between March and September 2020,1,0,0,0,0,0,0,0,0,Total income was almost same as that of 2019,1,1,1,1,0,0,0,0,"Bajhang, Parasi, Parbat"
173879309,2021-04-26,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7 to 9 months,Male,41 - 60 years,SLC or equivalent,15 years or more,Tanahu,Kathmandu,"No, currently unemployed but looking for work",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No, i am living in the same place",,,"No, they are still living in the same place",,0,,0,1,0,0,0,0,0,0,0,Before COVID-19 lockdown (Before March 2020),1,0,0,0,0,0,0,0,0,Total income was almost zero,1,1,0,1,1,1,1,0,"Chitawan, Dhading, Kaski, Kathmandu, Parbat, Sindhupalchok, Syangja, Tanahu"
174053501,2021-04-27,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,,Male,21 - 40 years,Bachelor's degree or equivalent,3 to 5 years,Lamjung,Kaski,"No, currently unemployed but looking for work",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No, i am living in the same place",,,"No, they are still living in the same place",,0,,0,0,0,0,1,1,0,0,0,Before COVID-19 lockdown (Before March 2020),1,0,0,0,0,0,0,0,0,Total income decreased by 25%,1,0,0,0,1,1,0,0,Kaski
173963262,2021-04-26,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,,Male,21 - 40 years,10+2 or equivalent,11 to 15 years,Ramechhap,Kathmandu,"No, currently unemployed but looking for work",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes, swiched to a new village/city",,Ramechhap,"Yes, they are living in another village / city",Ramechhap,1,Between October and December 2020,0,0,0,0,1,0,0,0,0,Before COVID-19 lockdown (Before March 2020),1,0,0,0,0,0,0,0,0,Total income was almost zero,1,1,1,1,1,1,1,0,Kathmandu
173971109,2021-04-26,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,7 to 9 months,Male,21 - 40 years,10+2 or equivalent,6 to 10 years,Dhading,Kathmandu,"No, currently unemployed but looking for work",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes, switched to a different neighbourhood ",,,"No, they are still living in the same place",,0,,0,1,1,1,1,1,1,0,0,Between October and December 2020,0,1,0,0,0,1,0,0,0,Total income was almost zero,1,1,1,1,1,1,1,0,"Dhading, Dolpa, Gorkha, Ilam, Kapilbastu, Kaski, Kathmandu, Lamjung, Manang, Mugu, Mustang, Myagdi, Rasuwa, Sindhupalchok, Solukhumbu, Taplejung"
174044721,2021-04-27,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,,Male,21 - 40 years,Bachelor's degree or equivalent,15 years or more,Dhading,Kaski,"Yes, I am working in tourism sector and also in a non-tourim sector",,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,0,1,1,,,,,,,,"Yes, but I've moved back since",More than 6 months,,"Yes, they are living in the same village / city but in a different neighborhood",,0,,1,0,0,1,1,1,0,0,0,Before COVID-19 lockdown (Before March 2020),1,1,0,0,1,0,0,0,0,Total income was almost zero,1,0,1,1,1,1,0,1,Kaski
174045443,2021-04-27,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,4 to 6 months,Male,21 - 40 years,SLC or equivalent,6 to 10 years,Kathmandu,Sindhupalchok,"Yes, I am working in tourism sector only",0,,,,,,,,,,,,,,,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes, switched to a different neighbourhood ",,,"Yes, they are living in the same village / city but in a different neighborhood",,0,,0,1,1,0,1,0,1,0,0,Before COVID-19 lockdown (Before March 2020),1,1,1,1,0,0,0,0,0,Total income was almost zero,1,0,0,0,0,0,0,1,Sindhupalchok
174046129,2021-04-27,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1 to 3 months,Male,Less than 20 years,SLC or equivalent,0 to 2 years,Dhading,Kathmandu,"No, currently unemployed but looking for work",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes, switched to a different neighbourhood ",,,"Yes, they are living in the same village / city but in a different neighborhood",,0,,0,1,1,1,0,0,0,0,0,Before COVID-19 lockdown (Before March 2020),1,1,0,0,0,0,0,0,0,Total income was almost zero,1,0,1,1,0,1,1,0,"Bardiya, Chitawan, Kaski"
174046336,2021-04-27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,,Male,21 - 40 years,10+2 or equivalent,11 to 15 years,Dhading,Kaski,"Yes, I am working in tourism sector only",0,,,,,,,,,,,,,,,,,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes, but I've moved back since",More than 6 months,,"Yes, they are living in another village / city",Kaski,1,Between October and December 2020,0,0,0,0,1,1,0,0,0,Before COVID-19 lockdown (Before March 2020),0,1,1,1,0,0,0,1,0,Total income was almost zero,1,0,1,0,0,1,1,0,Kaski
174048769,2021-04-27,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,,Male,21 - 40 years,Can read and/or write,6 to 10 years,Syangja,Kaski,"No, currently unemployed but looking for work",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes, but I've moved back since",More than 6 months,,"No, they are still living in the same place",,0,,0,0,0,0,1,1,0,0,0,Before COVID-19 lockdown (Before March 2020),1,1,0,0,1,0,0,0,0,Total income was almost zero,1,0,0,0,0,1,0,0,Kaski
174050061,2021-04-27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,,Male,41 - 60 years,Bachelor's degree or equivalent,15 years or more,Lalitpur,Kavrepalanchok,"Yes, I am working in tourism sector only",0,,,,,,,,,,,,,,,,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No, i am living in the same place",,,"No, they are still living in the same place",,1,Between March and September 2020,0,0,0,0,1,0,0,0,0,Between October and December 2020,0,0,0,0,0,0,0,0,1,Total income decreased by 50%,0,0,1,0,0,0,0,0,Kathmandu
174267462,2021-04-27,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,,Male,21 - 40 years,10+2 or equivalent,6 to 10 years,Dolakha,Kathmandu,"Yes, I am working in tourism sector only",0,,,,,,,,,,,,,,,,,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes, but I've moved back since",More than 6 months,,"Yes, they are living in the same village / city but in a different neighborhood",,0,,0,0,0,0,1,0,0,0,0,Between March and September 2020,0,0,0,0,1,0,0,0,0,Total income decreased by 50%,1,1,1,0,0,0,0,0,Lalitpur
174065828,2021-04-27,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,,Male,21 - 40 years,10+2 or equivalent,3 to 5 years,Chitawan,Kathmandu,"No, currently unemployed but looking for work",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes, but I've moved back since",More than 6 months,,"No, they are still living in the same place",,0,,0,1,0,1,0,0,0,0,0,Before COVID-19 lockdown (Before March 2020),0,1,0,0,0,0,0,0,0,Total income was almost zero,1,0,1,1,0,1,0,0,"Chitawan, Kapilbastu, Kaski, Kathmandu, Mustang, Myagdi"
174089382,2021-04-27,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,,Male,21 - 40 years,10+2 or equivalent,11 to 15 years,Kaski,Kaski,"Yes, I am working in tourism sector only",0,,,,,,,,,,,,,,,,,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes, switched to a different neighbourhood ",,,"Yes, they are living in the same village / city but in a different neighborhood",,0,,0,1,0,0,1,0,0,1,0,Between March and September 2020,0,1,0,0,0,0,0,0,0,Total income was almost zero,1,1,1,0,0,1,0,0,Kaski
